統計年月,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數
10304,高雄市苓雅區,美田里,2,2,0,0,0,0,0,0
10304,高雄市苓雅區,苓中里,1,0,1,2,2,0,1,0
10304,高雄市苓雅區,苓昇里,1,1,0,3,2,1,0,1
10304,高雄市苓雅區,苓東里,2,1,1,1,1,0,0,1
10304,高雄市苓雅區,苓洲里,1,0,1,0,0,0,0,0
10304,高雄市苓雅區,苓雅里,1,0,1,1,1,0,0,1
10304,高雄市苓雅區,英明里,2,0,2,1,1,0,1,1
10304,高雄市苓雅區,華堂里,1,0,1,2,1,1,1,1
10304,高雄市苓雅區,衛武里,2,1,1,1,1,0,0,0
10304,高雄市苓雅區,鼓中里,4,2,2,1,1,0,0,0
10304,高雄市前鎮區,仁愛里,4,1,3,1,1,0,2,0
10304,高雄市前鎮區,信德里,2,0,2,3,2,1,0,0
10304,高雄市前鎮區,信義里,0,0,0,2,2,0,1,1
10304,高雄市前鎮區,前鎮里,0,0,0,1,1,0,2,0
10304,高雄市前鎮區,平昌里,0,0,0,0,0,0,1,0
10304,高雄市前鎮區,平等里,3,2,1,5,3,2,2,0
10304,高雄市前鎮區,建隆里,0,0,0,1,1,0,1,0
10304,高雄市前鎮區,復國里,2,2,0,2,2,0,3,0
10304,高雄市前鎮區,德昌里,0,0,0,0,0,0,2,0
10304,高雄市前鎮區,忠孝里,3,1,2,3,2,1,1,0
10304,高雄市前鎮區,忠純里,3,2,1,6,4,2,4,1
10304,高雄市前鎮區,忠誠里,3,2,1,1,1,0,0,1
10304,高雄市前鎮區,振興里,0,0,0,2,1,1,1,0
10304,高雄市前鎮區,明孝里,0,0,0,0,0,0,0,0
10304,高雄市前鎮區,明正里,7,3,4,6,3,3,3,2
10304,高雄市前鎮區,明禮里,0,0,0,2,1,1,1,1
10304,高雄市前鎮區,明義里,0,0,0,1,1,0,2,1
10304,高雄市前鎮區,明道里,0,0,0,0,0,0,0,0
10304,高雄市前鎮區,民權里,3,1,2,0,0,0,5,3
10304,高雄市前鎮區,瑞北里,1,1,0,4,4,0,1,0
10304,高雄市前鎮區,瑞南里,2,1,1,3,2,1,1,2
10304,高雄市前鎮區,瑞和里,1,1,0,2,2,0,0,0
10304,高雄市前鎮區,瑞崗里,0,0,0,3,2,1,5,1
10304,高雄市前鎮區,瑞平里,4,1,3,3,3,0,4,0
10304,高雄市前鎮區,瑞文里,3,1,2,2,1,1,1,1
10304,高雄市前鎮區,瑞昌里,3,2,1,2,1,1,1,1
10304,高雄市前鎮區,瑞東里,0,0,0,2,0,2,0,0
10304,高雄市前鎮區,瑞祥里,6,4,2,5,4,1,3,1
10304,高雄市前鎮區,瑞竹里,2,1,1,0,0,0,0,0
10304,高雄市前鎮區,瑞興里,0,0,0,2,1,1,0,1
10304,高雄市前鎮區,瑞華里,1,0,1,3,1,2,2,1
10304,高雄市前鎮區,瑞西里,0,0,0,2,2,0,0,0
10304,高雄市前鎮區,瑞誠里,2,2,0,2,2,0,3,0
10304,高雄市前鎮區,瑞豐里,1,1,0,0,0,0,0,2
10304,高雄市前鎮區,瑞隆里,1,1,0,1,0,1,0,1
10304,高雄市前鎮區,盛興里,1,0,1,3,3,0,2,1
10304,高雄市前鎮區,盛豐里,1,1,0,1,0,1,1,0
10304,高雄市前鎮區,竹中里,2,2,0,2,1,1,3,2
10304,高雄市前鎮區,竹內里,1,1,0,3,3,0,0,0
10304,高雄市前鎮區,竹北里,0,0,0,0,0,0,0,1
10304,高雄市前鎮區,竹南里,10,4,6,2,2,0,2,2
10304,高雄市前鎮區,竹東里,4,2,2,1,1,0,1,0
10304,高雄市前鎮區,竹西里,2,1,1,2,1,1,2,2
10304,高雄市前鎮區,興中里,0,0,0,1,0,1,1,1
10304,高雄市前鎮區,興仁里,0,0,0,2,0,2,0,1
10304,高雄市前鎮區,興化里,1,1,0,0,0,0,2,1
10304,高雄市前鎮區,興東里,5,2,3,1,1,0,2,3
10304,高雄市前鎮區,興邦里,1,0,1,0,0,0,2,2
10304,高雄市前鎮區,良和里,2,0,2,2,2,0,0,1
10304,高雄市前鎮區,草衙里,6,3,3,5,5,0,4,2
10304,高雄市前鎮區,西山里,3,1,2,4,3,1,4,0
10304,高雄市前鎮區,西甲里,1,0,1,0,0,0,0,0
10304,高雄市前鎮區,鎮中里,0,0,0,0,0,0,0,0
10304,高雄市前鎮區,鎮北里,0,0,0,1,1,0,0,0
10304,高雄市前鎮區,鎮昌里,4,3,1,3,2,1,1,1
10304,高雄市前鎮區,鎮東里,1,0,1,1,1,0,1,0
10304,高雄市前鎮區,鎮榮里,1,1,0,2,1,1,0,3
10304,高雄市前鎮區,鎮海里,0,0,0,4,0,4,1,2
10304,高雄市前鎮區,鎮陽里,2,1,1,1,0,1,2,0
10304,高雄市旗津區,上竹里,7,6,1,2,2,0,4,1
10304,高雄市旗津區,中洲里,2,2,0,0,0,0,1,0
10304,高雄市旗津區,中興里,2,2,0,3,2,1,1,0
10304,高雄市旗津區,中華里,1,1,0,1,0,1,0,1
10304,高雄市旗津區,北汕里,5,2,3,4,3,1,0,0
10304,高雄市旗津區,南汕里,0,0,0,1,0,1,1,3
10304,高雄市旗津區,安順里,2,0,2,1,0,1,0,0
10304,高雄市旗津區,實踐里,2,2,0,1,0,1,0,2
10304,高雄市旗津區,復興里,7,3,4,0,0,0,3,0
10304,高雄市旗津區,慈愛里,3,1,2,1,1,0,1,0
10304,高雄市旗津區,振興里,0,0,0,1,0,1,1,0
10304,高雄市旗津區,旗下里,0,0,0,1,0,1,0,0
10304,高雄市旗津區,永安里,1,1,0,1,0,1,0,0
10304,高雄市小港區,三苓里,0,0,0,3,2,1,0,0
10304,高雄市小港區,中厝里,1,1,0,0,0,0,1,2
10304,高雄市小港區,二苓里,4,2,2,2,1,1,2,1
10304,高雄市小港區,六苓里,4,2,2,2,1,1,2,0
10304,高雄市小港區,合作里,0,0,0,0,0,0,2,3
10304,高雄市小港區,坪頂里,6,6,0,5,3,2,2,4
10304,高雄市小港區,大坪里,1,0,1,1,1,0,2,2
10304,高雄市小港區,大苓里,0,0,0,3,0,3,0,0
10304,高雄市小港區,孔宅里,3,1,2,2,1,1,3,0
10304,高雄市小港區,宏亮里,4,1,3,1,1,0,3,0
10304,高雄市小港區,小港里,0,0,0,1,1,0,0,0
10304,高雄市小港區,山明里,4,3,1,6,4,2,6,2
10304,高雄市小港區,山東里,4,1,3,1,1,0,1,1
10304,高雄市小港區,店鎮里,5,4,1,3,1,2,6,2
10304,高雄市小港區,廈莊里,1,1,0,0,0,0,3,0
10304,高雄市小港區,松山里,5,2,3,1,1,0,3,1
10304,高雄市小港區,松金里,3,2,1,3,2,1,0,0
10304,高雄市小港區,桂林里,3,1,2,3,1,2,2,1
10304,高雄市小港區,正苓里,2,2,0,2,0,2,0,1
10304,高雄市小港區,泰山里,3,2,1,0,0,0,1,0
10304,高雄市小港區,港南里,1,0,1,2,0,2,1,0
10304,高雄市小港區,港口里,3,2,1,1,0,1,0,0
10304,高雄市小港區,港后里,5,1,4,0,0,0,1,1
10304,高雄市小港區,港墘里,0,0,0,0,0,0,1,1
10304,高雄市小港區,港明里,0,0,0,2,1,1,2,2
10304,高雄市小港區,港正里,0,0,0,2,1,1,1,2
10304,高雄市小港區,港興里,1,0,1,2,1,1,0,1
10304,高雄市小港區,濟南里,4,4,0,1,0,1,0,1
10304,高雄市小港區,青島里,3,2,1,3,2,1,1,0
10304,高雄市小港區,順苓里,5,2,3,2,2,0,3,1
10304,高雄市小港區,高松里,4,1,3,1,0,1,2,2
10304,高雄市小港區,鳳宮里,1,1,0,1,1,0,2,0
10304,高雄市小港區,鳳林里,4,2,2,3,2,1,1,0
10304,高雄市小港區,鳳森里,1,1,0,3,1,2,1,1
10304,高雄市小港區,鳳源里,2,1,1,2,1,1,5,1
10304,高雄市小港區,鳳興里,0,0,0,1,0,1,0,0
10304,高雄市小港區,鳳鳴里,2,2,0,2,1,1,1,0
10304,高雄市小港區,龍鳳里,0,0,0,2,1,1,0,1
10304,高雄市鳳山一,三民里,1,1,0,0,0,0,0,1
10304,高雄市鳳山一,中和里,3,2,1,3,3,0,2,1
10304,高雄市鳳山一,中正里,0,0,0,0,0,0,2,0
10304,高雄市鳳山一,光明里,2,2,0,1,1,0,2,1
10304,高雄市鳳山一,北門里,3,2,1,3,2,1,2,1
10304,高雄市鳳山一,協和里,5,1,4,2,1,1,0,1
10304,高雄市鳳山一,南興里,1,0,1,2,1,1,0,0
10304,高雄市鳳山一,和德里,2,1,1,0,0,0,0,0
10304,高雄市鳳山一,和興里,3,1,2,5,3,2,3,0
10304,高雄市鳳山一,埤頂里,7,4,3,1,1,0,4,1
10304,高雄市鳳山一,忠孝里,7,3,4,5,2,3,5,0
10304,高雄市鳳山一,忠義里,6,3,3,2,1,1,2,0
10304,高雄市鳳山一,忠誠里,4,2,2,1,1,0,4,1
10304,高雄市鳳山一,成功里,0,0,0,0,0,0,1,0
10304,高雄市鳳山一,文山里,4,2,2,5,3,2,2,2
10304,高雄市鳳山一,文德里,10,6,4,5,2,3,5,2
10304,高雄市鳳山一,文福里,8,6,2,2,1,1,11,4
10304,高雄市鳳山一,文英里,3,1,2,1,1,0,2,1
10304,高雄市鳳山一,文華里,8,5,3,8,4,4,4,1
10304,高雄市鳳山一,文衡里,6,5,1,1,1,0,1,0
10304,高雄市鳳山一,新興里,1,0,1,2,1,1,1,2
10304,高雄市鳳山一,曹公里,3,2,1,4,2,2,0,0
10304,高雄市鳳山一,東門里,3,1,2,6,2,4,1,1
10304,高雄市鳳山一,武松里,1,1,0,3,0,3,0,1
10304,高雄市鳳山一,海光里,3,2,1,5,5,0,1,1
10304,高雄市鳳山一,海風里,1,0,1,2,1,1,1,0
10304,高雄市鳳山一,瑞竹里,6,4,2,1,1,0,2,0
10304,高雄市鳳山一,瑞興里,1,0,1,4,4,0,5,1
10304,高雄市鳳山一,生明里,1,0,1,3,1,2,0,1
10304,高雄市鳳山一,縣口里,1,1,0,1,1,0,0,0
10304,高雄市鳳山一,縣衙里,2,0,2,0,0,0,0,1
10304,高雄市鳳山一,興中里,0,0,0,0,0,0,0,0
10304,高雄市鳳山一,興仁里,3,0,3,2,1,1,3,0
10304,高雄市鳳山一,誠信里,3,1,2,1,1,0,0,1
10304,高雄市鳳山一,誠德里,1,1,0,2,2,0,0,0
10304,高雄市鳳山一,誠智里,3,1,2,1,1,0,2,0
10304,高雄市鳳山一,誠正里,2,2,0,0,0,0,0,0
10304,高雄市鳳山一,誠義里,6,2,4,0,0,0,0,2
10304,高雄市鳳山一,鎮北里,5,3,2,5,2,3,2,2
10304,高雄市鳳山一,鎮東里,3,1,2,2,1,1,1,1
10304,高雄市鳳山一,鎮西里,2,1,1,1,1,0,3,2
10304,高雄市鳳山一,鳳崗里,0,0,0,0,0,0,1,0
10304,高雄市鳳山一,鳳東里,3,3,0,2,2,0,2,2
10304,高雄市鳳山二,一甲里,0,0,0,0,0,0,1,1
10304,高雄市鳳山二,中崙里,2,1,1,0,0,0,1,0
10304,高雄市鳳山二,中榮里,2,1,1,2,2,0,4,2
10304,高雄市鳳山二,中民里,9,2,7,3,1,2,3,0
10304,高雄市鳳山二,二甲里,4,1,3,2,1,1,1,1
10304,高雄市鳳山二,五福里,3,2,1,2,1,1,2,4
10304,高雄市鳳山二,保安里,12,4,8,1,0,1,2,0
10304,高雄市鳳山二,南和里,1,0,1,2,1,1,2,0
10304,高雄市鳳山二,南成里,12,4,8,8,7,1,7,2
10304,高雄市鳳山二,善美里,5,1,4,4,3,1,1,3
10304,高雄市鳳山二,國光里,4,4,0,1,1,0,3,2
10304,高雄市鳳山二,國富里,3,2,1,1,1,0,1,0
10304,高雄市鳳山二,國泰里,5,3,2,1,1,0,0,1
10304,高雄市鳳山二,國隆里,3,3,0,3,3,0,0,0
10304,高雄市鳳山二,大德里,4,2,2,4,3,1,2,3
10304,高雄市鳳山二,天興里,2,0,2,3,2,1,2,1
10304,高雄市鳳山二,富榮里,1,1,0,0,0,0,1,1
10304,高雄市鳳山二,富甲里,2,0,2,2,1,1,0,0
10304,高雄市鳳山二,新富里,4,2,2,3,1,2,1,1
10304,高雄市鳳山二,新強里,3,2,1,6,4,2,3,1
10304,高雄市鳳山二,新樂里,5,3,2,0,0,0,1,0
10304,高雄市鳳山二,新武里,2,1,1,2,2,0,0,1
10304,高雄市鳳山二,新泰里,4,2,2,2,1,1,2,2
10304,高雄市鳳山二,新甲里,2,1,1,0,0,0,0,0
10304,高雄市鳳山二,正義里,2,2,0,2,2,0,4,4
10304,高雄市鳳山二,武慶里,2,2,0,4,2,2,0,0
10304,高雄市鳳山二,武漢里,3,0,3,1,0,1,1,2
10304,高雄市鳳山二,海洋里,2,1,1,0,0,0,4,0
10304,高雄市鳳山二,福祥里,2,2,0,1,1,0,0,0
10304,高雄市鳳山二,福興里,4,4,0,4,1,3,4,1
10304,高雄市鳳山二,福誠里,4,2,2,2,2,0,2,1
10304,高雄市鳳山二,老爺里,8,7,1,4,4,0,7,4
10304,高雄市鳳山二,過埤里,17,7,10,6,4,2,3,4
10304,高雄市鳳山二,鎮南里,1,0,1,5,3,2,3,1
10304,高雄市鳳山二,龍成里,2,1,1,2,2,0,2,1
10304,高雄市林園區,中厝里,3,3,0,3,3,0,0,1
10304,高雄市林園區,中汕里,3,1,2,3,1,2,1,0
10304,高雄市林園區,中芸里,3,2,1,4,1,3,1,0
10304,高雄市林園區,中門里,1,0,1,4,3,1,3,2
10304,高雄市林園區,五福里,3,2,1,3,3,0,2,1
10304,高雄市林園區,仁愛里,0,0,0,1,0,1,1,0
10304,高雄市林園區,北汕里,1,0,1,1,1,0,0,0
10304,高雄市林園區,廣應里,4,2,2,2,2,0,4,2
10304,高雄市林園區,文賢里,1,1,0,2,0,2,0,1
10304,高雄市林園區,東林里,2,1,1,2,0,2,3,0
10304,高雄市林園區,東汕里,0,0,0,2,1,1,0,0
10304,高雄市林園區,林內里,0,0,0,1,1,0,1,1
10304,高雄市林園區,林園里,0,0,0,2,2,0,1,0
10304,高雄市林園區,林家里,1,1,0,0,0,0,0,1
10304,高雄市林園區,港嘴里,2,2,0,2,2,0,0,1
10304,高雄市林園區,港埔里,4,2,2,1,1,0,1,1
10304,高雄市林園區,溪州里,4,3,1,6,3,3,1,2
10304,高雄市林園區,潭頭里,0,0,0,2,0,2,2,1
10304,高雄市林園區,王公里,6,4,2,2,1,1,1,0
10304,高雄市林園區,西汕里,1,1,0,1,1,0,0,0
10304,高雄市林園區,西溪里,3,1,2,1,1,0,1,2
10304,高雄市林園區,頂厝里,4,2,2,0,0,0,4,1
10304,高雄市林園區,鳳芸里,2,2,0,1,1,0,2,1
10304,高雄市林園區,龔厝里,2,1,1,0,0,0,0,0
10304,高雄市大寮區,三隆里,3,0,3,2,1,1,3,1
10304,高雄市大寮區,上寮里,4,3,1,2,2,0,1,0
10304,高雄市大寮區,中庄里,14,7,7,4,3,1,7,5
10304,高雄市大寮區,中興里,4,1,3,4,3,1,2,0
10304,高雄市大寮區,光武里,0,0,0,0,0,0,0,0
10304,高雄市大寮區,內坑里,5,4,1,4,1,3,5,1
10304,高雄市大寮區,前庄里,0,0,0,2,1,1,1,0
10304,高雄市大寮區,大寮里,5,2,3,5,2,3,0,1
10304,高雄市大寮區,山頂里,3,1,2,3,3,0,2,2
10304,高雄市大寮區,後庄里,7,6,1,4,3,1,3,4
10304,高雄市大寮區,忠義里,0,0,0,1,0,1,0,0
10304,高雄市大寮區,拷潭里,1,1,0,1,1,0,1,0
10304,高雄市大寮區,新厝里,1,1,0,1,0,1,2,1
10304,高雄市大寮區,昭明里,0,0,0,3,1,2,2,1
10304,高雄市大寮區,會社里,4,1,3,6,4,2,2,4
10304,高雄市大寮區,會結里,0,0,0,5,3,2,1,0
10304,高雄市大寮區,永芳里,3,2,1,6,6,0,4,2
10304,高雄市大寮區,江山里,0,0,0,1,1,0,0,1
10304,高雄市大寮區,溪寮里,1,0,1,0,0,0,1,1
10304,高雄市大寮區,潮寮里,4,4,0,1,0,1,2,0
10304,高雄市大寮區,琉球里,2,1,1,4,3,1,3,1
10304,高雄市大寮區,義仁里,0,0,0,1,0,1,1,1
10304,高雄市大寮區,義和里,3,0,3,2,0,2,1,0
10304,高雄市大寮區,翁園里,6,1,5,2,1,1,1,1
10304,高雄市大寮區,過溪里,1,0,1,0,0,0,1,1
10304,高雄市大樹區,三和里,1,1,0,3,2,1,0,0
10304,高雄市大樹區,久堂里,5,1,4,2,1,1,0,2
10304,高雄市大樹區,九曲里,5,0,5,6,3,3,2,1
10304,高雄市大樹區,井腳里,1,0,1,2,1,1,1,1
10304,高雄市大樹區,和山里,0,0,0,1,1,0,0,0
10304,高雄市大樹區,大坑里,3,1,2,2,1,1,1,1
10304,高雄市大樹區,大樹里,3,2,1,4,3,1,2,1
10304,高雄市大樹區,姑山里,1,1,0,0,0,0,1,0
10304,高雄市大樹區,小坪里,1,0,1,1,1,0,1,0
10304,高雄市大樹區,檨腳里,2,1,1,4,4,0,0,2
10304,高雄市大樹區,水安里,0,0,0,1,0,1,0,1
10304,高雄市大樹區,水寮里,1,0,1,3,2,1,0,0
10304,高雄市大樹區,溪埔里,2,1,1,2,2,0,1,0
10304,高雄市大樹區,竹寮里,2,0,2,2,1,1,4,0
10304,高雄市大樹區,統嶺里,0,0,0,3,3,0,0,0
10304,高雄市大樹區,興山里,2,1,1,1,1,0,2,0
10304,高雄市大樹區,興田里,2,1,1,1,0,1,0,0
10304,高雄市大樹區,龍目里,1,0,1,3,2,1,1,1
10304,高雄市大社區,三奶里,2,1,1,1,0,1,4,2
10304,高雄市大社區,中里里,1,0,1,2,1,1,2,0
10304,高雄市大社區,保安里,1,0,1,2,1,1,1,0
10304,高雄市大社區,保社里,5,1,4,1,0,1,1,1
10304,高雄市大社區,嘉誠里,3,0,3,2,2,0,1,0
10304,高雄市大社區,大社里,7,4,3,2,1,1,3,1
10304,高雄市大社區,神農里,2,1,1,2,2,0,3,0
10304,高雄市大社區,翠屏里,1,0,1,2,1,1,2,0
10304,高雄市大社區,觀音里,4,3,1,8,2,6,1,5
10304,高雄市仁武區,中華里,1,0,1,1,1,0,1,1
10304,高雄市仁武區,五和里,2,1,1,5,4,1,4,0
10304,高雄市仁武區,仁和里,2,0,2,0,0,0,2,0
10304,高雄市仁武區,仁慈里,1,0,1,2,1,1,3,1
10304,高雄市仁武區,仁武里,6,3,3,4,2,2,0,1
10304,高雄市仁武區,仁福里,0,0,0,0,0,0,1,0
10304,高雄市仁武區,八卦里,19,9,10,5,3,2,4,4
10304,高雄市仁武區,大灣里,4,3,1,1,0,1,2,1
10304,高雄市仁武區,後安里,3,0,3,2,1,1,2,0
10304,高雄市仁武區,文武里,10,3,7,8,5,3,5,3
10304,高雄市仁武區,灣內里,8,6,2,0,0,0,4,2
10304,高雄市仁武區,烏林里,5,4,1,4,4,0,3,1
10304,高雄市仁武區,竹後里,2,0,2,2,1,1,1,0
10304,高雄市仁武區,考潭里,1,1,0,1,1,0,2,1
10304,高雄市仁武區,赤山里,6,4,2,1,1,0,4,1
10304,高雄市仁武區,高楠里,1,1,0,3,3,0,0,1
10304,高雄市鳥松區,仁美里,3,1,2,5,4,1,5,0
10304,高雄市鳥松區,坔埔里,4,2,2,2,2,0,3,1
10304,高雄市鳥松區,夢裡里,6,3,3,2,0,2,3,0
10304,高雄市鳥松區,大竹里,0,0,0,0,0,0,0,0
10304,高雄市鳥松區,大華里,5,3,2,8,2,6,1,0
10304,高雄市鳥松區,華美里,6,2,4,2,1,1,1,0
10304,高雄市鳥松區,鳥松里,9,4,5,10,9,1,4,2
10304,高雄市岡山區,三和里,0,0,0,0,0,0,0,0
10304,高雄市岡山區,仁壽里,5,2,3,3,1,2,1,0
10304,高雄市岡山區,仁義里,0,0,0,3,1,2,0,2
10304,高雄市岡山區,信義里,0,0,0,1,1,0,1,0
10304,高雄市岡山區,前峰里,1,0,1,4,2,2,2,0
10304,高雄市岡山區,劉厝里,0,0,0,4,2,2,0,0
10304,高雄市岡山區,協和里,1,1,0,3,2,1,1,2
10304,高雄市岡山區,協榮里,1,0,1,0,0,0,0,0
10304,高雄市岡山區,台上里,4,2,2,0,0,0,3,3
10304,高雄市岡山區,和平里,0,0,0,1,0,1,0,0
10304,高雄市岡山區,嘉峰里,1,1,0,0,0,0,3,0
10304,高雄市岡山區,嘉興里,0,0,0,3,1,2,1,3
10304,高雄市岡山區,壽天里,2,1,1,2,2,0,1,0
10304,高雄市岡山區,壽峰里,5,5,0,2,2,0,1,1
10304,高雄市岡山區,大莊里,3,1,2,1,1,0,1,0
10304,高雄市岡山區,大遼里,0,0,0,0,0,0,2,0
10304,高雄市岡山區,岡山里,3,1,2,1,1,0,1,0
10304,高雄市岡山區,平安里,0,0,0,0,0,0,1,1
10304,高雄市岡山區,後協里,4,2,2,5,3,2,1,0
10304,高雄市岡山區,後紅里,3,0,3,4,2,2,0,2
10304,高雄市岡山區,忠孝里,1,0,1,4,4,0,0,0
10304,高雄市岡山區,本洲里,1,1,0,2,0,2,0,0
10304,高雄市岡山區,潭底里,0,0,0,0,0,0,1,0
10304,高雄市岡山區,灣裡里,3,2,1,1,1,0,0,1
10304,高雄市岡山區,為隨里,1,1,0,0,0,0,0,0
10304,高雄市岡山區,白米里,0,0,0,1,0,1,1,1
10304,高雄市岡山區,石潭里,1,1,0,1,1,0,0,0
10304,高雄市岡山區,碧紅里,5,3,2,6,3,3,6,1
10304,高雄市岡山區,福興里,0,0,0,0,0,0,0,0
10304,高雄市岡山區,程香里,2,1,1,2,0,2,1,1
10304,高雄市岡山區,竹圍里,11,9,2,4,4,0,3,5
10304,高雄市岡山區,維仁里,1,1,0,1,0,1,0,1
10304,高雄市岡山區,華崗里,0,0,0,3,2,1,0,0
10304,高雄市橋頭區,三德里,0,0,0,1,0,1,1,0
10304,高雄市橋頭區,中崎里,0,0,0,0,0,0,0,0
10304,高雄市橋頭區,仕和里,3,1,2,0,0,0,1,2
10304,高雄市橋頭區,仕豐里,2,2,0,2,1,1,0,1
10304,高雄市橋頭區,仕隆里,0,0,0,3,2,1,0,1
10304,高雄市橋頭區,德松里,1,0,1,2,2,0,0,1
10304,高雄市橋頭區,新莊里,3,1,2,0,0,0,0,0
10304,高雄市橋頭區,東林里,2,2,0,4,1,3,0,0
10304,高雄市橋頭區,橋南里,0,0,0,1,1,0,0,0
10304,高雄市橋頭區,橋頭里,0,0,0,2,1,1,0,1
10304,高雄市橋頭區,甲北里,0,0,0,4,1,3,1,0
10304,高雄市橋頭區,甲南里,0,0,0,2,1,1,2,1
10304,高雄市橋頭區,白樹里,2,1,1,1,1,0,3,0
10304,高雄市橋頭區,筆秀里,2,1,1,2,0,2,1,0
10304,高雄市橋頭區,芋寮里,1,0,1,2,2,0,0,0
10304,高雄市橋頭區,西林里,3,3,0,1,0,1,0,0
10304,高雄市橋頭區,頂鹽里,1,1,0,0,0,0,2,0
10304,高雄市燕巢區,南燕里,4,2,2,6,6,0,2,0
10304,高雄市燕巢區,安招里,2,1,1,14,13,1,1,1
10304,高雄市燕巢區,尖山里,0,0,0,1,1,0,0,0
10304,高雄市燕巢區,東燕里,2,2,0,2,1,1,1,0
10304,高雄市燕巢區,橫山里,1,1,0,1,1,0,1,0
10304,高雄市燕巢區,深水里,2,0,2,4,3,1,0,1
10304,高雄市燕巢區,瓊林里,1,0,1,2,1,1,0,0
10304,高雄市燕巢區,西燕里,5,3,2,1,1,0,2,1
10304,高雄市燕巢區,角宿里,2,1,1,3,3,0,2,0
10304,高雄市燕巢區,金山里,0,0,0,1,1,0,0,0
10304,高雄市燕巢區,鳳雄里,2,1,1,3,3,0,0,0
10304,高雄市田寮區,七星里,0,0,0,1,1,0,0,0
10304,高雄市田寮區,三和里,1,0,1,0,0,0,0,0
10304,高雄市田寮區,南安里,0,0,0,2,1,1,0,0
10304,高雄市田寮區,古亭里,1,0,1,0,0,0,1,0
10304,高雄市田寮區,大同里,1,1,0,0,0,0,0,0
10304,高雄市田寮區,崇德里,0,0,0,2,1,1,0,1
10304,高雄市田寮區,新興里,2,0,2,2,1,1,0,0
10304,高雄市田寮區,田寮里,0,0,0,0,0,0,0,0
10304,高雄市田寮區,西德里,0,0,0,1,1,0,0,0
10304,高雄市田寮區,鹿埔里,0,0,0,0,0,0,0,0
10304,高雄市阿蓮區,中路里,3,2,1,1,1,0,1,0
10304,高雄市阿蓮區,南蓮里,2,2,0,4,2,2,1,1
10304,高雄市阿蓮區,和蓮里,3,2,1,3,1,2,0,0
10304,高雄市阿蓮區,峯山里,1,0,1,0,0,0,0,0
10304,高雄市阿蓮區,崗山里,3,3,0,1,1,0,0,0
10304,高雄市阿蓮區,復安里,1,0,1,3,1,2,1,0
10304,高雄市阿蓮區,清蓮里,2,2,0,2,1,1,0,0
10304,高雄市阿蓮區,港後里,1,0,1,0,0,0,1,1
10304,高雄市阿蓮區,玉庫里,0,0,0,2,1,1,0,0
10304,高雄市阿蓮區,石安里,1,0,1,1,1,0,1,0
10304,高雄市阿蓮區,阿蓮里,3,3,0,2,1,1,5,2
10304,高雄市阿蓮區,青旗里,1,0,1,2,1,1,1,0
10304,高雄市路竹區,三爺里,1,1,0,2,2,0,0,0
10304,高雄市路竹區,下坑里,1,0,1,3,2,1,3,1
10304,高雄市路竹區,北嶺里,3,3,0,1,1,0,0,1
10304,高雄市路竹區,後鄉里,0,0,0,1,1,0,1,0
10304,高雄市路竹區,文北里,3,1,2,1,0,1,1,0
10304,高雄市路竹區,文南里,2,1,1,1,0,1,1,0
10304,高雄市路竹區,新達里,0,0,0,0,0,0,1,0
10304,高雄市路竹區,甲北里,2,1,1,1,0,1,1,0
10304,高雄市路竹區,甲南里,1,1,0,5,3,2,1,0
10304,高雄市路竹區,社中里,1,0,1,1,0,1,1,0
10304,高雄市路竹區,社南里,1,0,1,2,2,0,5,0
10304,高雄市路竹區,社東里,0,0,0,0,0,0,0,0
10304,高雄市路竹區,社西里,1,0,1,3,1,2,0,0
10304,高雄市路竹區,竹南里,1,0,1,2,1,1,2,0
10304,高雄市路竹區,竹園里,0,0,0,1,0,1,0,0
10304,高雄市路竹區,竹東里,1,0,1,3,0,3,2,1
10304,高雄市路竹區,竹滬里,3,2,1,2,2,0,4,0
10304,高雄市路竹區,竹西里,1,1,0,3,2,1,1,0
10304,高雄市路竹區,頂寮里,2,1,1,0,0,0,2,0
10304,高雄市路竹區,鴨寮里,3,0,3,1,0,1,0,0
10304,高雄市湖內區,中賢里,3,3,0,0,0,0,0,0
10304,高雄市湖內區,公舘里,0,0,0,2,2,0,1,0
10304,高雄市湖內區,劉家里,1,1,0,0,0,0,0,1
10304,高雄市湖內區,大湖里,4,2,2,0,0,0,1,0
10304,高雄市湖內區,太爺里,0,0,0,1,1,0,1,0
10304,高雄市湖內區,忠興里,0,0,0,2,1,1,0,0
10304,高雄市湖內區,文賢里,0,0,0,0,0,0,0,1
10304,高雄市湖內區,海埔里,1,1,0,3,2,1,2,1
10304,高雄市湖內區,海山里,0,0,0,1,1,0,0,0
10304,高雄市湖內區,湖內里,1,1,0,2,2,0,2,1
10304,高雄市湖內區,湖東里,2,2,0,4,3,1,0,1
10304,高雄市湖內區,田尾里,2,0,2,1,1,0,1,0
10304,高雄市湖內區,葉厝里,2,1,1,3,0,3,0,1
10304,高雄市湖內區,逸賢里,1,1,0,0,0,0,1,1
10304,高雄市茄萣區,保定里,5,2,3,4,3,1,1,0
10304,高雄市茄萣區,光定里,0,0,0,0,0,0,1,0
10304,高雄市茄萣區,吉定里,2,1,1,0,0,0,0,0
10304,高雄市茄萣區,和協里,0,0,0,2,2,0,0,0
